batch,score,loss,loss_v
19740,-20,1.4687312,34.41139
19741,-50,-1.188621,24.709679
19742,-36,0.91576517,25.848598
19743,-50,-1.4421678,88.3575
19744,-50,-0.7874979,83.050674
19745,-26,1.0296563,19.547832
19746,-16,1.3151767,29.57556
19747,-40,-0.44154108,21.672789
19748,-50,-5.788504,200.02614
19749,-50,1.1496751,21.800303
19750,-50,1.3448975,39.88347
19751,-50,0.91096306,24.137722
19752,-30,-4.4110274,78.61633
19753,12,4.032361,98.86992
19754,-26,0.36995673,10.425572
19755,-50,-0.43165487,10.6945095
19756,-50,-3.2550056,96.999435
19757,-32,-0.76743555,17.363293
19758,-50,0.46370786,24.125809
19759,12,1.8955941,59.721767
19760,-50,0.2511036,10.878017
19761,-10,-2.7187805,38.635555
19762,-50,-1.8118619,82.25101
19763,-14,-1.2564036,27.69936
19764,50,12.349692,854.32513
19765,-50,0.2220366,11.267681
19766,-30,-3.7850695,102.00552
19767,-50,1.1462622,23.254118
19768,-32,2.3189151,70.61164
19769,-40,-2.0574298,51.933548
19770,-16,1.2118585,29.312105
19771,-22,-0.27580267,15.224844
19772,14,6.754629,321.8001
19773,-44,-4.331509,106.07322
19774,-50,0.122252464,7.793202
19775,-14,0.36750886,33.317898
19776,-38,-4.532511,81.219345
19777,-28,1.982494,63.871265
19778,-50,-1.745476,73.11148
19779,-22,-4.019833,80.60732
19780,-50,-1.3926686,25.343567
19781,-50,-2.279399,76.65013
19782,-50,-0.39410016,10.656878
19783,-50,1.4584382,22.189472
19784,-50,0.07411391,6.93343
19785,-50,-1.234644,77.06363
19786,-30,0.410967,9.763648
19787,-20,1.7558912,63.059883
19788,-50,0.7647903,11.619757
19789,-50,-0.9192538,22.883738
19790,-6,-0.7618988,44.80652
19791,-50,-2.0399382,44.754833
19792,-50,0.83119774,15.69819
19793,6,1.6535032,41.625698
19794,-28,1.6698703,35.197144
19795,-50,-3.7330136,58.98606
19796,12,8.958001,327.82355
19797,-22,-1.1995832,29.324814
19798,2,1.9688402,84.968925
19799,-50,1.1477475,12.377873
19800,14,9.053298,340.31134
19801,-2,0.95463645,59.084175
19802,-50,0.93178856,13.632317
19803,-50,0.55195075,9.491926
19804,-50,-1.6139868,40.936626
19805,-14,-0.10324726,17.573763
19806,-14,1.1407877,34.53046
19807,-18,-1.6359866,50.28558
19808,4,-0.3137282,34.196686
19809,-50,0.0904554,34.234425
19810,-22,-1.5860441,31.91111
19811,-22,-0.71060604,18.552614
19812,12,2.2196472,93.88271
19813,-14,-1.0452749,25.374517
19814,-6,0.5990006,50.141846
19815,-40,-2.6008313,70.33675
19816,6,3.544302,78.22743
19817,-28,1.2717111,13.266382
19818,50,12.391962,858.7932
19819,-50,-1.1364398,19.431845
19820,-50,-1.3330702,21.775917
19821,-24,0.46326634,19.482866
19822,6,6.7627087,253.55376
19823,-20,-0.7493368,19.578434
19824,-50,0.7636188,10.396415
19825,-24,-0.07322555,8.653476
19826,-30,1.0309513,28.444359
19827,-50,-1.0447662,19.389961
19828,-50,-1.4410585,28.30926
19829,-50,-1.1132213,17.017128
19830,-32,1.4716978,26.818415
19831,-50,-3.0307038,86.458595
19832,-50,0.9753638,20.481958
19833,-32,0.44826177,14.405804
19834,14,7.5821905,244.18466
19835,16,1.8381113,125.507835
19836,-6,-0.40344137,43.88686
19837,14,3.0317786,77.49403
19838,-26,0.1478366,11.91742
19839,-14,-6.5076156,156.49092
19840,-50,-2.1408222,76.64403
19841,-50,-0.36741158,13.541104
19842,-50,-4.632447,146.41335
19843,-32,0.62200105,37.889572
19844,-50,-1.49965,33.206318
19845,-28,-0.4216854,9.942172
19846,-28,1.1596475,29.19367
19847,-38,-2.3070571,58.31061
19848,-40,-1.317915,32.473072
19849,-50,-2.4672203,68.72446
19850,14,4.659759,177.9575
19851,-42,-3.7918134,68.94924
19852,-30,0.12699841,18.326736
19853,10,9.388858,363.94278
19854,12,2.7061644,608.7086
19855,12,6.225025,170.2355
19856,-50,0.5565263,9.819282
19857,12,6.8194447,526.40564
19858,-24,-0.111962475,23.50966
19859,12,5.1014,112.478935
19860,-24,-2.0184047,45.85162
19861,-30,2.0676353,25.436577
19862,-50,-0.579916,11.3445
19863,-50,0.86886984,24.492458
19864,-50,1.3510948,36.32331
19865,-50,-1.453056,20.430836
19866,-50,-1.1782758,42.44892
19867,-34,-2.2200058,36.88342
19868,-26,0.9689308,43.831367
19869,-50,-0.9103041,25.68423
19870,-28,0.76013625,47.69583
19871,10,7.986465,407.02148
19872,-22,0.71482444,49.133865
19873,-22,1.160159,47.67194
19874,-20,-0.56395435,18.616913
19875,-50,-5.232114,237.09348
19876,-28,1.4381061,22.375849
19877,-50,1.0885609,30.9313
19878,-32,0.23535952,38.07279
19879,-26,2.3000655,67.62267
19880,-28,0.2341574,5.122535
19881,-50,-1.947924,41.663555
19882,-50,-0.26966295,15.668092
19883,12,7.984767,216.94518
19884,8,4.170923,177.63245
19885,-30,0.6893656,19.589361
19886,-32,1.7906556,29.319548
19887,-26,-1.9937347,31.586021
19888,-50,-0.033293214,21.278328
19889,-26,3.6014347,96.19469
19890,-32,0.5601379,15.09674
19891,-50,-0.13039279,7.0602617
19892,-28,2.7457013,57.75254
19893,-30,-3.7769485,127.65445
19894,-36,0.16521317,60.33542
19895,-28,0.8186077,9.656251
19896,-50,-5.8582892,156.92621
19897,-28,2.1018984,88.525
19898,-50,-0.7621726,13.217398
19899,2,-1.2503945,27.491753
19900,-26,0.16464667,5.8867006
19901,10,7.1554885,440.14285
19902,-50,-2.9556093,68.951416
19903,-26,1.5296533,37.956375
19904,-50,-0.25371835,12.199867
19905,-38,0.40729472,26.90331
19906,-28,1.2543569,17.874205
19907,10,7.9095263,284.4161
19908,-50,1.1954714,18.999357
19909,-50,-1.4379178,23.885382
19910,-46,-2.8518348,69.72773
19911,-6,-3.0450602,47.727814
19912,-50,2.5035524,66.59323
19913,-50,2.3934515,33.68995
19914,-50,0.0629068,12.690996
19915,-50,-2.3225036,35.385986
19916,-50,-2.450119,68.8017
19917,-10,0.43140507,52.742485
19918,-22,-4.636446,118.810486
19919,-14,-2.6671238,47.120865
19920,12,1.7667615,63.330894
19921,22,3.3130863,148.45872
19922,-50,0.92905194,24.223118
19923,-36,-2.3800595,46.082832
19924,-50,-0.4352727,14.632605
19925,-28,0.35686693,21.59056
19926,-50,1.1317475,26.065256
19927,12,3.417185,285.1201
19928,-40,-2.1397595,51.786625
19929,10,9.416435,459.43076
19930,0,1.9728781,59.248627
19931,-50,-4.5320745,202.10489
19932,-30,2.5900657,51.34496
19933,12,9.431064,367.52164
19934,-50,0.8507544,23.446741
19935,-50,2.5019484,45.31177
19936,-22,2.673925,168.73207
19937,-50,1.2821975,23.13308
19938,-38,-0.03368859,34.199112
19939,-50,-3.3673975,49.23467
19940,-50,0.15512599,9.780855
19941,-26,2.7197216,65.16536
19942,-50,-0.45548686,13.747649
19943,-50,-4.224027,93.73782
19944,-30,-3.1605551,57.066063
19945,-50,-6.252269,223.41586
19946,-50,-4.848151,143.2339
19947,-30,2.9895992,55.18534
19948,-14,-0.34871688,34.378693
19949,-50,1.0831577,54.806046
19950,-50,-1.2093201,12.965223
19951,-50,0.7733914,18.108944
19952,-26,-3.7276216,158.89424
19953,10,1.615029,45.182953
19954,-20,0.47036225,29.978
19955,-22,1.7112694,35.62158
19956,-50,-1.6196514,88.85713
19957,-50,0.017469507,18.710964
19958,-32,2.2904687,39.178455
19959,4,3.8440907,157.84448
19960,-50,-1.35134,16.698391
19961,-20,-11.299183,372.16824
19962,-26,1.2139168,36.39778
19963,-50,-0.07789408,7.425852
19964,-50,-1.3508317,21.580477
19965,-2,1.9993175,142.4184
19966,-50,-5.705604,192.75835
19967,-50,-1.3888438,47.716854
19968,-50,0.3210942,6.5503187
19969,-30,2.4806855,48.251022
19970,-50,0.05525974,7.511695
19971,-50,-3.678241,116.453415
19972,-50,0.93617547,12.679895
19973,-22,-2.4576766,71.31502
19974,0,1.687142,111.16159
19975,-50,0.22410198,4.552921
19976,-44,-10.3547125,495.49487
19977,-50,2.1572025,35.973858
19978,-32,-1.8994236,124.58334
19979,-50,-0.30769652,8.446912
19980,8,4.79054,199.1978
19981,50,8.599224,476.976
19982,-28,4.02042,161.58763
19983,-50,-1.3339591,43.845127
19984,-34,2.0845172,59.320816
19985,8,10.501739,491.1812
19986,18,0.18490605,64.97601
19987,-24,-2.6109028,69.871216
19988,8,3.9259746,282.61652
19989,-50,2.1271377,27.560942
19990,-50,0.012965689,14.355097
19991,-50,-1.0339093,11.568618
19992,-50,-0.95318955,11.159608
19993,-16,-0.6128421,37.18064
19994,-46,-3.1141086,88.588066
19995,-34,-5.8951516,194.41522
19996,32,0.9654633,140.3322
19997,-12,-3.3166628,65.171486
19998,-26,-1.245306,28.768513
19999,-30,2.9194696,59.558006
20000,-44,-2.0768864,55.620785
20001,-32,2.9278054,54.251537
20002,-50,-1.160869,8.85303
20003,-50,0.5842366,13.295244
20004,-22,1.0293666,42.2489
20005,-50,-0.25028366,7.1434813
20006,8,9.518418,454.11478
20007,-30,0.18624242,16.346651
20008,12,9.2279215,373.6533
20009,-24,-1.8285422,41.58148
20010,-26,-3.8554478,87.40289
20011,18,0.8156345,64.9435
20012,-12,-5.1498284,136.71033
20013,-50,-0.5054506,12.173812
20014,-30,0.68365145,27.984037
20015,-36,2.0353997,41.90948
20016,-50,-2.4303935,104.23129
20017,-42,-1.4111675,30.688862
20018,12,5.6956787,196.39427
20019,-28,0.40620047,31.10288
20020,2,1.7696869,117.037
20021,-32,1.3805254,81.65736
20022,-8,-3.0609846,102.40212
20023,-50,-0.27165753,6.902392
20024,50,12.643881,680.24713
20025,-38,1.1656448,34.07373
20026,6,1.138752,56.3017
20027,-50,-0.97945577,26.601023
20028,12,6.334706,393.72375
20029,-26,1.1872905,54.129623
20030,-24,0.9377596,36.220524
20031,-26,0.40116236,38.845306
20032,50,11.189355,588.2698
20033,-50,-1.7170765,24.117973
20034,-46,-4.8468313,135.38777
20035,-10,-4.4292054,166.40727
20036,-32,4.1517506,161.73125
20037,42,-0.98048997,122.99048
20038,-50,-1.1070586,13.779758
20039,50,8.62087,545.66583
20040,12,-0.4330289,78.659996
20041,-32,4.174012,94.32868
20042,-12,-1.8382468,154.14821
20043,14,2.2468498,103.89093
20044,-36,0.10006468,25.521666
20045,50,10.453312,498.08594
20046,-30,-0.6697875,44.11588
20047,12,2.4904099,150.95422
20048,-50,-4.177546,161.33177
20049,-30,6.233681,184.66351
20050,-50,-0.8265126,7.1646614
20051,-28,5.026701,160.30096
20052,-44,-3.116916,78.48994
20053,-14,-2.3507774,209.34973
20054,-24,-6.326461,205.1277
20055,-30,5.531302,146.78056
20056,2,-3.7672942,316.98868
20057,-50,1.1329811,17.15283
20058,-50,1.6569185,29.877907
20059,-50,-0.7217314,11.547183
20060,-50,-0.2840559,5.099406
20061,-32,4.795883,115.25557
20062,-22,-3.5746524,132.3452
20063,-32,6.1639857,239.56946
20064,-36,6.240632,192.14067
20065,-34,7.2231493,190.62793
20066,-24,2.5596514,118.39164
20067,-50,-1.1835146,15.867997
20068,12,6.761668,251.91328
20069,-28,3.4079108,78.43885
20070,8,8.920176,501.0558
20071,-50,-4.4747267,109.06155
20072,-50,1.6446723,69.64177
20073,-10,-7.2745547,355.01544
20074,-50,-6.7246866,241.20967
20075,-30,0.37812853,100.999176
20076,-8,-7.576517,256.02325
20077,-14,-4.183573,285.1591
20078,8,-3.8614352,196.8074
20079,-50,-1.115578,11.883928
20080,-50,-1.6534632,32.850708
20081,-14,-6.81711,314.31042
20082,10,-0.757861,48.14227
20083,-50,-4.762551,161.27669
20084,-32,-2.6746778,96.97211
20085,-50,-0.8006031,19.193193
20086,12,5.4314294,131.59561
20087,-24,-5.849336,201.37303
20088,-50,1.1893996,37.672386
20089,12,9.062817,287.29114
20090,12,9.799815,585.25464
20091,-50,0.36559016,11.738045
20092,-30,-0.07146452,10.124888
20093,-50,-1.0289392,17.079178
20094,-30,1.9057856,135.77216
20095,4,-2.9305584,47.157227
20096,-18,-1.4473183,47.710106
20097,-6,2.4032755,97.74907
20098,-50,-0.82210225,27.546064
20099,-50,-0.8439366,13.724213
20100,-32,3.7167618,64.775764
20101,-32,-1.9471195,31.142841
20102,-26,5.2792635,165.29057
20103,-50,-1.2557169,26.332024
20104,-50,1.3731306,71.48763
20105,-30,-4.1003866,172.02225
20106,-18,-1.2447385,44.18671
20107,-28,3.68928,96.09723
20108,-28,2.6936157,62.876144
20109,-22,0.67921203,29.134441
20110,-50,1.3717016,19.85592
20111,-24,-4.687242,110.240715
20112,-14,4.2576704,157.91003
20113,-28,-3.7555351,93.13898
20114,-8,-2.794853,50.1439
20115,-32,3.1335406,71.04226
20116,-28,-2.6661966,60.43499
20117,-50,0.71534127,11.614889
20118,-30,2.2509089,34.038048
20119,-50,-1.8160657,52.975483
20120,-8,0.44355455,36.879227
20121,-50,0.34629127,16.371178
20122,-50,-1.5885153,27.114552
20123,-50,-0.6996487,22.888779
20124,-50,-2.1727571,40.1001
20125,-50,0.031131238,7.5384398
20126,-12,-6.1874723,169.21756
20127,-30,2.528874,109.48957
20128,-26,-3.918918,73.30087
20129,-16,-1.9831455,53.095478
20130,-26,-0.43229464,29.287868
20131,6,1.8052104,29.618563
20132,-46,-3.267456,154.74927
20133,-24,3.555893,129.24269
20134,-34,-8.388913,213.25444
20135,-50,-3.8012094,165.75838
20136,-28,-0.3928604,17.54697
20137,-50,-1.543221,29.465195
20138,-18,2.8852825,92.73044
20139,10,4.916762,147.0659
20140,10,10.151064,443.7176
20141,-30,2.3124044,29.47433
20142,-26,-1.3982962,29.41437
20143,-30,3.1153052,56.53585
20144,-2,-2.0594141,34.37164
20145,-50,1.0649912,15.995068
20146,-50,-0.7075746,10.376575
20147,10,8.139262,341.79544
20148,-30,4.166205,119.412605
20149,-16,-9.504398,369.1511
20150,-32,4.3479614,166.29727
20151,12,6.9793696,445.48538
20152,-20,0.06713314,29.081528
20153,-28,-3.295863,95.095955
20154,-50,-0.6717541,13.534739
20155,-30,-0.14523983,55.284435
20156,-26,-5.2181764,97.716736
20157,10,5.0621467,164.18106
20158,-18,0.5050841,43.179726
20159,-50,-1.1854821,17.922842
20160,-28,0.41945997,30.202442
20161,-28,-1.0729856,51.12367
20162,-50,-0.31974337,17.923376
20163,-24,0.70075446,44.49472
20164,-18,-6.490863,146.23811
20165,-50,0.1694927,7.892615
20166,-40,-2.1005497,77.46218
20167,-38,-3.566993,89.46035
20168,2,1.5767442,79.19421
20169,-30,3.735791,100.328415
20170,-50,-3.3004546,148.60703
20171,-48,-6.773539,259.47025
20172,-28,-1.9050107,68.098366
20173,-18,-6.6027265,270.53058
20174,-30,-2.3985724,53.275978
20175,-50,-1.3066499,18.94967
20176,-50,-0.3211049,4.8339887
20177,-30,2.462125,155.2021
20178,-50,-3.6950884,76.77165
20179,-40,-0.19685416,11.961351
20180,-20,1.75945,56.29955
20181,-50,0.34933576,8.5866585
20182,-10,-1.3465587,37.538456
20183,-50,-2.290486,45.169174
20184,-50,1.8821268,35.69329
20185,-36,1.3596324,24.5714
20186,-50,0.5389594,6.073735
20187,-40,-1.1818261,25.649258
20188,-32,-3.2772276,132.0675
20189,-50,-0.24890588,10.022172
20190,-50,-0.56548584,8.192036
20191,-50,0.2539557,3.6845849
20192,-28,5.3214808,171.34824
20193,-50,1.9813937,46.839535
20194,-50,-0.51866907,6.62309
20195,-30,3.9880898,68.6414
20196,-28,1.2273415,28.196297
20197,12,5.4968,159.2943
20198,-26,2.4153492,85.07938
20199,12,6.6987658,176.40288
20200,-26,-0.7164224,14.734053
20201,12,5.6283374,163.5296
20202,14,6.9117546,191.81467
20203,-16,4.2827644,133.02124
20204,-50,0.04011569,8.399341
20205,-40,-6.095771,258.3803
20206,-50,-1.5819379,56.26866
20207,-50,-3.2129188,93.13051
20208,-12,-3.9747066,71.03089
20209,8,5.078403,384.55823
20210,-32,1.4594886,32.10466
20211,-50,-1.4369168,14.913987
20212,-26,-0.15478052,9.246925
20213,38,4.1386576,194.80614
20214,-26,3.10077,88.132256
20215,-50,0.70343053,11.0654955
20216,-50,-3.2646198,105.33443
20217,2,-5.799218,100.9253
20218,-50,-2.445697,74.73318
20219,-44,0.296082,16.272219
20220,-26,4.169927,66.80898
20221,-50,-4.3324428,125.746315
20222,-30,0.15875657,39.225163
20223,-50,-1.0773373,17.222658
20224,-24,3.7387366,127.91515
20225,-26,2.4051054,40.91884
20226,-50,-3.961718,52.897934
20227,-34,2.945671,111.33952
20228,-50,-0.5560685,11.127733
20229,-24,-1.2518592,50.65519
20230,-12,2.3625817,133.9063
20231,-50,-2.5772629,90.34446
20232,12,1.2850171,36.16548
20233,-50,-1.9765428,84.69981
20234,14,2.5685346,45.44495
20235,14,7.338123,320.40384
20236,-26,4.4145994,167.26212
20237,12,3.3491027,91.75435
20238,12,5.8884144,173.90883
20239,-50,0.6134656,11.270319
20240,12,5.012921,91.5347
20241,-50,-2.2188227,56.02305
20242,12,1.4629519,79.46533
20243,-36,1.8012903,64.67008
20244,-32,4.4710064,288.09473
20245,-50,1.4384614,23.093706
20246,-50,-0.601101,26.288462
20247,-50,0.12379662,16.929054
20248,-30,4.933599,242.08766
20249,12,6.9496703,616.5708
20250,-50,-1.2052549,20.627064
20251,-50,2.6914015,54.730778
20252,-24,2.9227722,82.68439
20253,-50,-0.9700527,87.63975
20254,-50,-0.9233697,12.666132
20255,-30,-9.131232,391.14902
20256,-50,-0.1593351,7.252587
20257,10,5.0531955,342.55096
20258,12,4.170191,96.23508
20259,-34,0.79412264,117.780785
20260,-26,-2.8004713,207.3288
20261,12,4.2975917,96.781136
20262,10,4.9063354,318.79404
20263,24,1.01665,55.486534
20264,2,-12.297856,481.77972
20265,-50,1.4831945,85.90082
20266,-44,0.9654413,17.675402
20267,-24,3.3385777,222.67384
20268,-32,2.5608478,38.84281
20269,-12,0.9992286,168.34712
20270,14,4.159307,121.65514
20271,-50,0.9250614,39.323692
20272,8,6.0619454,241.4149
20273,-32,0.036822267,90.568504
20274,12,3.4183555,99.00131
20275,12,1.1156385,25.707842
20276,-30,-2.1544642,32.04358
20277,14,3.3619847,75.65972
20278,-50,-0.7221084,13.704939
20279,-28,-6.0091844,314.98575
20280,-50,-1.0467144,18.695885
20281,-32,1.1781234,137.90546
20282,-32,-3.2089496,246.99777
20283,10,3.6900473,286.00653
20284,12,3.865525,268.36508
20285,-50,-7.4305573,266.36203
20286,-30,3.6131907,59.110794
20287,10,1.0250244,43.05596
20288,-30,-1.7830523,70.56221
20289,-32,4.2323565,71.98987
20290,12,4.006128,107.62656
20291,-34,1.8795142,41.812588
20292,-14,1.87775,106.67941
20293,12,0.37367418,36.50161
20294,0,0.95251435,30.723234
20295,10,2.3643923,228.851
20296,-50,-2.0874817,52.68565
20297,-32,4.7398243,148.30731
20298,12,7.561725,663.37915
20299,-50,-2.0324788,54.98084
20300,-50,-1.308635,36.81201
20301,-34,1.4329398,48.610054
20302,-24,-2.2055342,153.50494
20303,-32,-0.9717849,180.2316
20304,12,1.9105351,27.55221
20305,-18,-3.5632772,317.89136
20306,-50,-2.0916386,60.479294
20307,-50,-2.1622152,101.61075
20308,-50,2.3186214,102.15771
20309,12,2.139553,40.331173
20310,-50,2.5960937,83.74201
20311,-50,-1.7032685,78.12738
20312,12,-1.8140557,37.454857
20313,-50,-0.25139943,81.987755
20314,-50,3.0411956,55.8844
20315,-26,-7.015887,340.68982
20316,-50,2.40167,130.31555
20317,-32,3.864698,69.95019
20318,12,1.0045911,31.082441
20319,-50,2.644286,79.06137
20320,12,1.051225,29.324823
20321,-36,-4.2473826,226.00197
20322,-40,-7.0263743,298.45364
20323,14,1.3851624,24.072773
20324,-4,0.054215703,14.470989
20325,-30,-3.3417044,163.39116
20326,10,-0.13496107,28.648815
20327,8,4.1208873,356.13754
20328,-50,-2.3653364,107.16623
20329,-50,0.52003187,29.457403
20330,8,-3.0871372,44.760136
20331,-50,-4.0397162,167.9392
20332,2,1.122686,115.70369
20333,-50,-1.3581667,81.726105
20334,-40,-4.8646517,171.79498
20335,-50,-1.7114266,56.755512
20336,-26,1.3440653,51.83651
20337,6,1.5300117,131.1689
20338,-30,1.624459,38.875084
20339,-26,0.009693148,67.57611
20340,-50,-0.62761456,22.008234
20341,12,1.8101418,43.373756
20342,-50,2.2205899,50.24457
20343,-8,0.054907776,204.69885
20344,-50,-1.1328105,16.045172
20345,-50,-0.22335957,87.53112
20346,-36,-0.765596,54.02454
20347,-50,-0.23369218,85.577194
20348,10,2.6006083,194.22467
20349,-28,2.3728514,93.58363
20350,-28,3.5514581,59.177357
20351,-50,-1.5344073,63.909657
20352,-18,-1.9095955,38.498257
20353,-2,0.6734067,43.792377
20354,-50,-0.9482884,84.14833
20355,-26,-6.719657,217.6608
20356,-38,-0.8092107,30.016592
20357,-28,-0.4653541,38.13819
20358,-50,-1.9940443,54.820934
20359,-40,-2.4094827,93.10526
20360,-10,-7.4829836,260.43945
20361,-36,0.47273603,10.153419
20362,-2,0.7644982,123.76747
20363,12,-1.2488221,25.022974
20364,-30,3.7078836,139.18552
20365,-16,-1.2670017,43.54825
20366,-18,-6.246737,391.42462
20367,-6,-6.2380724,195.9591
20368,8,2.039535,68.028076
20369,8,7.43616,522.13403
20370,-12,-2.7300785,78.84004
20371,-50,1.7657912,134.27
20372,-30,-0.5192643,26.596756
20373,-50,0.56870794,49.998795
20374,-50,1.5896744,81.59329
20375,-50,1.5939077,28.882158
20376,-14,-4.704901,112.49379
20377,-28,-0.3863321,9.763722
20378,-46,-10.777626,690.536
20379,-48,-9.447251,532.6082
20380,-36,-1.3482248,58.173996
20381,8,6.1081448,392.74014
20382,-40,-4.494989,94.74587
20383,42,2.645836,167.70067
20384,-20,-6.530013,286.87558
20385,-34,0.14064029,13.051504
20386,-50,2.0442514,72.93219
20387,-42,-9.752526,484.81302
20388,-36,0.74874884,44.038067
20389,-32,-7.4795585,211.69594
20390,-50,-3.1961913,53.728115
20391,14,7.034215,310.16354
20392,6,-1.5250492,30.15381
20393,-50,-0.819525,22.222624
20394,-50,-1.6093,51.316742
20395,-50,1.9772717,36.78139
20396,12,1.3739467,35.51553
20397,0,2.7052126,97.564354
20398,-28,-1.057044,51.476025
20399,-28,0.74015296,13.759177
20400,-50,0.26736534,3.2268543
20401,-22,-1.8704258,48.635708
20402,-50,-0.030682342,19.610838
20403,-32,-1.3508624,31.043337
20404,-50,-1.6896003,47.35062
20405,-28,0.71496004,17.654217
20406,-50,0.01713081,7.5629454
20407,-32,-3.9814105,70.67903
20408,-2,-3.074364,63.413734
20409,-50,-0.048719943,16.031006
20410,-34,-5.1243567,200.3183
20411,-50,1.9009291,26.499262
20412,-50,-0.67749846,17.887375
20413,-50,-0.99853563,28.639765
20414,-50,-1.0848316,26.293682
20415,-50,-1.5386906,31.880722
20416,-50,0.1541556,7.3324513
20417,-50,1.470566,21.09013
20418,-32,-3.8755257,173.21922
20419,-50,-2.692757,68.23126
20420,0,-2.9259908,52.578354
20421,-50,-0.2842699,7.159925
20422,12,4.6069417,235.0019
20423,-50,-1.4433498,33.58773
20424,30,1.1857631,109.57516
20425,-32,3.7462132,70.9781
20426,-50,-0.64715016,11.236826
20427,-26,-3.1322598,82.19764
20428,-50,-2.5263329,69.97467
20429,8,9.677422,490.49097
20430,-10,-6.2463193,350.95233
20431,-50,2.1224928,53.088535
20432,-50,-1.1526843,20.359062
20433,12,6.795863,572.6845
20434,-28,-0.011137325,48.54065
20435,50,11.972866,634.6597
20436,-44,-8.300507,399.08264
